campaign_id,treated_upc,n_stores,incr_units_total,units_ci_lo,units_ci_hi,units_p,incr_margin_total,margin_ci_lo,margin_ci_hi,margin_p,pretrend_p,pretrend_pass,placebo_p,placebo_pass,cannibalized_units_total,gross_cannibalization_rate,qvalue_units,qvalue_margin,validation_status,decision_class,confidence_tier,decision_reason,priority_rank
59474,4900000935,74,44783.96339285701,73.45489146169092,99.45616410918556,7.843332103412275e-39,-12991.207545138834,-29.259639669402947,-20.89946282148058,6.323802604774126e-32,2.267710835147737e-11,False,1.714230511426391e-12,False,25633.5,0.3640219167934443,3.629463483147641e-38,2.2612385071616576e-31,Invalid,Exclude,X,Pre-trend or placebo validation failed.,230
59505,4900000935,83,34276.76269841267,58.90230919294238,78.75537232678722,4.5877405911581296e-42,11030.908677579351,18.89702004442039,25.403818018147295,1.2802884364197982e-40,1.199135144527467e-24,False,4.9057085273391276e-27,False,11740.249999999998,0.2551284690499905,2.4060150655851525e-41,5.300843350790744e-40,Invalid,Exclude,X,Pre-trend or placebo validation failed.,77
60718,4900001063,66,4824.000000000069,7.418499421780554,10.854227850946982,1.927614322177812e-25,15453.250000000053,24.783813253789752,33.75122462499833,1.7775309203865521e-37,0.0009281993902949,False,0.0676162996155268,True,1303.0,0.2126652521625567,6.592999710637154e-25,6.991621620187105e-37,Invalid,Exclude,X,Pre-trend or placebo validation failed.,76
60896,4900001178,52,1157.7777777777749,1.7521000441136791,3.8141392721256224,1.2184985480307357e-07,6792.706555555502,13.145636974935153,19.511606080620147,8.771211088164765e-24,0.281481940139675,True,0.0219361045309419,False,1131.0,0.4941502014660913,1.8200358059193267e-07,2.435300960949276e-23,Invalid,Exclude,X,Pre-trend or placebo validation failed.,81
61417,4900001278,74,15955.583928571612,18.70509473823713,24.418105068713174,1.5946348635541278e-49,32031.182590278047,37.72848293754854,48.842280819959704,1.2666272147495977e-52,1.6797714278517538e-51,False,6.007483058508583e-52,False,1534.25,0.0877223881179128,1.0752395079964977e-48,7.290829821485489e-52,Invalid,Exclude,X,Pre-trend or placebo validation failed.,71
62235,4900002395,80,8366.193055555563,13.583495878299724,16.295765034398713,2.1534785270265388e-103,2106.9392500000017,3.4370794581840114,4.087703577530281,9.285323844483912e-114,1.377695350149173e-07,False,0.6522885018731592,True,13372.625,0.6151495893578491,2.541104661891316e-101,7.304454757660677e-112,Invalid,Exclude,X,Pre-trend or placebo validation failed.,103
62340,4900002403,73,6242.5472222222115,10.794003972705646,13.638666172978157,1.374017769078711e-63,1387.2592083333302,2.4173233127648333,3.0122626298313717,1.484045867521375e-71,8.406655826325705e-05,False,0.2684544855574268,True,12999.5,0.6755778036438433,1.3511174729273991e-62,1.4009392989401781e-70,Invalid,Exclude,X,Pre-trend or placebo validation failed.,108
63116,5020000750,84,12099.949652777914,21.19049189776672,36.428315972604295,1.251476318431614e-13,-3475.445968750032,-10.350416186789811,-6.199326521543673,5.537090731309941e-15,4.249185906756688e-06,False,0.0310881729891817,False,15892.5,0.56774238043232,2.461236759582174e-13,1.0981121114194504e-14,Invalid,Exclude,X,Pre-trend or placebo validation failed.,217
63270,5020000750,71,265.6889880952323,-0.7768788265719593,2.0242449678641297,0.3827775753666996,-389.3502668650769,-1.2872938676369998,-0.5406416575511546,1.5998963941683723e-06,0.0244092981771329,False,3.9149371275287837e-10,False,92955.0,0.9971498924650818,0.4069167017411761,2.247473506093666e-06,Invalid,Exclude,X,Pre-trend or placebo validation failed.,173
64488,5080000149,65,3443.9584038800804,5.44574320390028,9.6925354944737,2.8170234035446684e-12,-424.3297897266344,-1.464573934271574,-0.400611954636709,0.0005905270477602,0.0129369702983359,False,0.1308241890693505,True,0.0,0.0,5.276329549496363e-12,0.0007373776892667047,Invalid,Exclude,X,Pre-trend or placebo validation failed.,174
64967,5080021257,68,3056.674378585092,6.523078929967419,8.46061900427323,6.799597688387502e-52,4375.549621414922,9.508179756236746,11.94059289775797,6.343411199188632e-67,0.0014714980540664,False,0.0001606458243343,False,47378.5,0.9393939960306162,5.014703295185783e-51,4.990150143361724e-66,Invalid,Exclude,X,Pre-trend or placebo validation failed.,87
65025,5080021257,32,323.4745250593688,-0.791147538705126,2.1389580597858293,0.3672917219979367,688.9470777402836,0.5749084332054156,2.2957043907124324,0.0010770335959422,4.193431462117843e-14,False,1.752080856968166e-06,False,0.0,0.0,0.3922210243959867,0.00133778909811768,Invalid,Exclude,X,Pre-trend or placebo validation failed.,124
66376,5490000060,31,19166.024999999907,37.34855110542529,50.97414474710885,5.5670886497814736e-37,3997.558499999976,5.981844355884503,12.44008421554396,2.2610864423611215e-08,0.1651459405767112,True,0.0007647370470767,False,0.0,0.0,2.346130216693621e-36,3.487688891485128e-08,Invalid,Exclude,X,Pre-trend or placebo validation failed.,89
66666,5490000061,31,11528.799999999936,21.966545684822744,31.161564914255305,9.922036824960453e-30,3006.583999999983,3.793072470559269,10.062153335892264,1.4796610409767088e-05,0.7988614733387289,True,1.5850002976136436e-05,False,0.0,0.0,3.776775307565591e-29,1.9954286038314473e-05,Invalid,Exclude,X,Pre-trend or placebo validation failed.,95
66968,5490000066,33,902.5591269841318,1.4507859986534313,2.456396369243243,2.6325787603022383e-14,1042.257573412704,1.740393552796045,2.7715439944450986,9.815597932471754e-18,0.0419871808714254,False,0.0172911660494477,False,0.0,0.0,5.3101588669344294e-14,2.249010788411004e-17,Invalid,Exclude,X,Pre-trend or placebo validation failed.,113
68071,5490073508,70,3305.1055200081173,5.730342417548574,7.759884194729455,8.508218098733661e-39,-24098.254157322717,-54.74867987856719,-43.61154117172961,3.962669397988663e-67,0.8811064333345522,True,8.439089529031481e-10,False,6343.625,0.6574569563162246,3.8614220601945076e-38,3.224793027328705e-66,Invalid,Exclude,X,Pre-trend or placebo validation failed.,232
68260,5491300008,55,2599.1701191384104,3.7656505127650615,6.736046938299223,4.227461337134312e-12,580.4968164251147,0.7126304580590284,1.6328112244666877,5.861145224790475e-07,0.0042748155437589,False,0.003332598248552,False,1096.875,0.2967699161247506,7.733960275687577e-12,8.486075294788662e-07,Invalid,Exclude,X,Pre-trend or placebo validation failed.,129
69283,6647987270,59,915.0735615079382,1.221275311735075,3.2100736544050616,1.2590618283690574e-05,191.62100000000052,0.1675105768715201,0.7604361543633491,0.0021592694631637,0.8498782414573511,True,0.1263251746623409,True,5224.625,0.8509579008903017,1.747874067618221e-05,0.0026541020484720473,Valid,Redesign,B,Positive on both metrics but cannibalization (85%) exceeds threshold — narrow the product/store scope.,30
69388,6647987370,63,778.89712301587,0.7958610973632094,2.736552158944591,0.0003604123073713,389.6724270833322,0.5016854041311478,1.2655364874032389,5.773704993674123e-06,0.3620796150953423,True,7.416706715230381e-06,False,6312.75,0.8901669655152515,0.0004572973362345527,7.968388178404053e-06,Invalid,Exclude,X,Pre-trend or placebo validation failed.,135
69493,6647987470,61,954.79499007937,1.2656939432453345,3.2064137386252507,6.28840281757748e-06,317.8468492063509,0.341469831497559,1.1472741928881596,0.0002933720946248,0.4125473881170227,True,3.325263363382889e-07,False,5199.5,0.8448571295951063,8.83370871993027e-06,0.0003702449964248813,Invalid,Exclude,X,Pre-trend or placebo validation failed.,141
69998,6647987870,67,739.3283730158638,0.7776293175095649,2.3751569213640544,0.0001097004919701,320.4786671626946,0.3488432150736442,1.0178035532107677,6.225625033429266e-05,0.7198467491214038,True,9.867789613683492e-09,False,6427.875,0.8968456265941336,0.00014463305086560673,8.117389546349763e-05,Invalid,Exclude,X,Pre-trend or placebo validation failed.,140
70070,6647987970,61,-120.2596726190462,-1.09096080801491,0.527683652890572,0.4952048027839126,100.66711706349302,-0.0146006290158536,0.4861093740439239,0.064941665689467,0.4922532775680114,True,0.1098959328289792,True,6277.5,,0.5148384733788695,0.07403977344306384,Valid,Monitor,C,Validated but not statistically decisive on units and/or margin after FDR correction.,48
70997,7020211703,67,16568.939234149453,13.42431891165148,21.90390973259042,3.1949509786945887e-16,-9810.391299435052,-12.879585399569454,-8.038093277264348,2.4957967246728378e-17,3.2795905414085415e-05,False,1.5090349049316024e-05,False,36866.25,0.6899245708376655,6.854622099744754e-16,5.504747916100838e-17,Invalid,Exclude,X,Pre-trend or placebo validation failed.,227
71176,7020211704,64,9886.25469146233,7.352847780095809,11.956243414166556,2.015911762352768e-16,-207.9941585423107,-0.5660535055858007,0.15981491468285,0.2726803282657005,0.0597317096727933,True,0.7586501835874042,True,40669.0,0.8044465456301637,4.4051405177338263e-16,0.2965555643811305,Valid,Monitor,C,Validated but not statistically decisive on units and/or margin after FDR correction.,55
71208,7020211704,62,10324.471734980858,20.402166036117563,27.176044724162885,4.062287927486364e-43,1352.35981319067,2.504486422196188,3.727586449650217,1.7442362076260116e-23,0.2548551100171472,True,0.9778011470357896,True,68554.37499999999,0.869109752964958,2.1788635247426863e-42,4.7314913218360773e-23,Valid,Redesign,B,Positive on both metrics but cannibalization (87%) exceeds threshold — narrow the product/store scope.,24
72006,7143400081,67,-671.7171717171791,-3.662013421728586,0.7975478706958392,0.2080577376214488,637.1766157407484,1.0928675628681928,1.62430350638873,1.2316074470918725e-23,0.0025732392584371,False,0.005592189825212,False,0.0,,0.22944685083486877,3.379759971089325e-23,Invalid,Exclude,X,Pre-trend or placebo validation failed.,126
72039,7143400081,60,338.3079844006552,-0.4145740031432869,2.0255644050511687,0.1956733385469877,37.83992138751982,-0.4448573614464142,0.6250474632917467,0.7413310929167682,0.2297764516217857,True,4.975405301085758e-06,False,0.0,0.0,0.21680238449337605,0.7573772204690793,Invalid,Exclude,X,Pre-trend or placebo validation failed.,154
72348,7143400721,64,-667.2943939393938,-4.355139569673833,1.3761467395872538,0.3083240937796287,724.2675934343412,1.320500742088913,1.91283672860011,1.0321613711356388e-26,0.0027397832564423,False,0.0034349715686842,False,0.0,,0.33378204647702925,3.1229497895898814e-26,Invalid,Exclude,X,Pre-trend or placebo validation failed.,123
72372,7143400721,57,4237.87864431488,7.04020597713198,9.481738055284708,3.786314945780936e-40,836.3631732264356,1.0468101070570024,2.213865032227347,4.3502017324529567e-08,0.0394334348732896,False,0.0025862153330163,False,0.0,0.0,1.8236129126618384e-39,6.623532960379985e-08,Invalid,Exclude,X,Pre-trend or placebo validation failed.,119
74580,7241004950,71,21240.252777777823,29.48565436024149,36.99401004594888,1.849413169282861e-67,-975.188694444449,-1.8897394862073915,-1.1624942992212437,1.9368146373573203e-16,0.9853540663904162,True,0.3367117905790406,True,0.0,0.0,2.3392797218496066e-66,4.1179122019488967e-16,Valid,Redesign,B,"Drives volume but loses margin ($-975) — review discount depth, cost structure, or eligible assortment.",38
74904,7241006950,57,9173.887400793628,15.443350516691655,20.322292371392667,8.247810775104431e-47,-363.0485957341267,-0.8744574602357321,-0.5409366751799666,8.969643751501191e-17,0.5275921786408562,True,0.0135689208668716,False,0.0,0.0,5.122324586643805e-46,1.942051307664478e-16,Invalid,Exclude,X,Pre-trend or placebo validation failed.,172
77112,7297900264,68,-6.616369047619282,-0.6139458685937965,0.5815126869878197,0.9575929016489122,3423.706858134893,7.237417041651222,9.54545971391198,4.366800665518179e-46,0.0074968634335906,False,0.0028759445294971,False,1451.25,,0.9575929016489122,2.0207156020829222e-45,Invalid,Exclude,X,Pre-trend or placebo validation failed.,92
77250,7336023341,42,425.17582014767913,-0.4451056304306875,2.285693596437957,0.1864891122778709,-1816.246882837619,-5.766042623544059,-2.096497994800613,2.6749093957794897e-05,0.6342881177177488,True,0.4516583989814553,True,14245.0,0.9710176738602032,0.2076010872527242,3.5868103261588614e-05,Valid,Monitor,C,Validated but not statistically decisive on units and/or margin after FDR correction.,58
77325,7336023905,69,1008.0027777777808,1.1477142788008812,3.7218643578067554,0.0002091430039089,613.1828611111118,1.0643189534098387,1.897917090605194,3.287819272994215e-12,0.7669724422035267,True,0.5431009757074603,True,33292.5,0.9706125946809492,0.00026971447498634095,5.8340251761401105e-12,Valid,Redesign,B,Positive on both metrics but cannibalization (97%) exceeds threshold — narrow the product/store scope.,27
77595,7336037341,46,1750.4861359126933,1.944391205138844,4.974526328112908,7.629638122176384e-06,-1857.9624957837216,-5.324583347040852,-2.0191419327367033,1.3339079550556732e-05,0.1958073412318242,True,0.5486474228379391,True,15503.375000000002,0.898545251864281,1.0654405898423827e-05,1.809208490765166e-05,Valid,Redesign,B,"Drives volume but loses margin ($-1,858) — review discount depth, cost structure, or eligible assortment.",42
77660,7336037905,69,868.1796532846756,1.053627289969581,3.140477315270398,8.179060816221627e-05,585.5537949107891,1.04422206561689,1.7845402286381298,6.937928021846938e-14,0.1496453595226266,True,0.0210267331012976,False,33798.0,0.9749560043256044,0.00010905414421628836,1.2892527662644705e-13,Invalid,Exclude,X,Pre-trend or placebo validation failed.,128
78067,7336070341,39,576.9144880174258,0.2638870801760362,2.4256909525392354,0.0147499191338062,-1379.573296296299,-4.552070222864776,-1.87950691604571,2.3970945180939712e-06,0.1686664046440765,True,0.1950739522624782,True,16438.625,0.9660948459245916,0.017760106712133995,3.3474219305927647e-06,Valid,Redesign,B,"Drives volume but loses margin ($-1,380) — review discount depth, cost structure, or eligible assortment.",41
78371,7336070916,64,-727.828621031753,-2.9082760691117575,-0.3409588462085682,0.0131176328054141,-77.23672371031816,-0.5394368207193035,0.1946300184410974,0.3572401050321443,5.795497884632263e-07,False,3.0098012608703955e-08,False,5973.875,,0.015875699190142194,0.3849710720894341,Invalid,Exclude,X,Pre-trend or placebo validation failed.,162
78456,7336070918,60,-71.48472222222063,-2.0111656640407034,1.670762224887272,0.8562077918959596,118.87679265873,-0.1484032260375287,0.7144831910791003,0.198514088476463,0.0503655374032598,True,2.1896796814096196e-05,False,5312.375,,0.8672319265555642,0.21892207888058537,Invalid,Exclude,X,Pre-trend or placebo validation failed.,149
78537,7336070919,73,-667.8182539682521,-3.119747878926776,0.505977804687042,0.15767641915472,91.5955803571428,-0.3802582655816756,0.7387536877231348,0.5300632975729984,0.0115319146586546,False,3.5528226680066234e-05,False,7156.125,,0.17635845933892855,0.553517425784193,Invalid,Exclude,X,Pre-trend or placebo validation failed.,152
79637,7478000005,76,2615.724716553276,4.464058579700522,7.00841824728753,9.793147071996557e-19,-203.07024489795876,-0.9354313941003662,0.04477242524967,0.0749263683509289,1.3356659983055447e-05,False,2.316210241438385e-12,False,0.0,0.0,2.4328239042012502e-18,0.0842029663372344,Invalid,Exclude,X,Pre-trend or placebo validation failed.,169
79779,7478000007,71,1697.0913832199583,3.2093029931993877,4.758262186237037,6.65648250195702e-24,-576.176459183671,-1.7248994499217014,-0.9801543490626692,1.0874717338935668e-12,6.731232229106271e-11,False,5.889070469863866e-17,False,0.0,0.0,2.1519587266600775e-23,1.959109383197571e-12,Invalid,Exclude,X,Pre-trend or placebo validation failed.,178
86925,7747010201,58,5245.379409937906,5.667494503584155,7.252159215474727,1.7773311175536143e-57,105.42460942029092,0.0056181359050073,0.2540483897607338,0.0405001336826985,0.3632699224205417,True,0.6364213938342813,True,32105.250000000004,0.8595638281655767,1.498036227652332e-56,0.04708389925673323,Valid,Redesign,B,Positive on both metrics but cannibalization (86%) exceeds threshold — narrow the product/store scope.,31
86955,7747010201,58,990.0859140066244,0.8298505505991629,2.273867048167685,2.523621080204907e-05,-5.019837685331372,-0.1906882504332335,0.1749520821406586,0.932776939798472,0.5657862976971992,True,0.0001027953461975,False,312.0000000000001,0.2396155250923118,3.4426276007419535e-05,0.9367462033720825,Invalid,Exclude,X,Pre-trend or placebo validation failed.,158
87128,7747010202,56,6133.231677953363,5.871995694202933,7.818253586942966,3.066318679891605e-43,-145.53732032677735,-0.3571540880478637,0.0322939980327357,0.1020671050690283,0.03831239418344,False,0.2854155823613674,True,29082.0,0.8258358276883608,1.6829097871032997e-42,0.11362187168061641,Invalid,Exclude,X,Pre-trend or placebo validation failed.,166
87158,7747010202,56,1075.4795302736327,0.7011925770178173,2.7906240797147563,0.0010549262963552,-141.37751926667968,-0.479226631064474,0.020208711367462,0.0716474992782444,0.0487614414585897,False,9.343920275367416e-05,False,352.62500000000006,0.2469181999810862,0.001310329504946459,0.08090339631418986,Invalid,Exclude,X,Pre-trend or placebo validation failed.,165
87177,7747010202,58,2747.2903832403954,5.753546415075296,7.779903748670493,3.754677553304915e-39,330.0755811704578,0.6166267394590982,1.0093613451244374,4.874503498975676e-16,2.1905079468632805e-07,False,6.632911491045347e-06,False,63414.75,0.9584763352622312,1.77220780515992e-38,1.027127522998446e-15,Invalid,Exclude,X,Pre-trend or placebo validation failed.,139
87194,7747010202,43,-659.9002309879097,-2.221149623027551,-0.3366032102589213,0.0078114805528325,-2151.247859808082,-4.631112886326264,-3.707057112929867,5.410828677423825e-70,0.693076612583094,True,0.6749477089720998,True,9265.5,,0.00955186223040658,4.911367568738549e-69,Valid,Kill,D,Validated and confidently negative on both units and margin.,61
87206,7747010202,50,1372.5739017155715,2.612501224598409,4.250368283979449,2.166368443402329e-16,1436.9272760141116,3.2112937919921243,3.973342588078433,3.06794293505512e-76,0.0003970987518393,False,0.0003218586556909,False,13557.0,0.9080634242643824,4.690485804063758e-16,3.6201726633650414e-75,Invalid,Exclude,X,Pre-trend or placebo validation failed.,106
87491,7800000021,41,1443.191071428563,1.829155264942351,3.199385053624071,6.348638267463354e-13,2213.546073412674,3.436637213106477,4.276066875439426,1.6798540351908593e-72,5.674952744649348e-06,False,1.7544269899686148e-06,False,1032.7500000000027,0.4171141276008349,1.218112708228741e-12,1.6518564679376782e-71,Invalid,Exclude,X,Pre-trend or placebo validation failed.,101
87536,7800000034,69,-118745.41056297296,-289.22839511115484,-202.47102750985124,1.1451746083959895e-28,-76620.27395168383,-186.62957010738552,-130.63864501345847,1.1731895427506094e-28,4.6007312168402846e-39,False,3.404961955315902e-38,False,0.0,,4.222831368460211e-28,3.899615944917519e-28,Invalid,Exclude,X,Pre-trend or placebo validation failed.,236
88070,7800000062,40,885.5777777777769,1.0727138308376376,2.0900639469401368,1.1066693752735195e-09,1229.6653253968211,1.9254567303591743,2.4662051460580443,4.7721790883216673e-57,0.2243237651093445,True,0.0202883279780313,False,1018.0000000000008,0.5347824564270793,1.865528375461076e-09,3.128428513455315e-56,Invalid,Exclude,X,Pre-trend or placebo validation failed.,111
88174,7800000075,46,44861.22420634918,87.926340271093,107.12246062607734,3.0231577257128275e-88,8103.056607142855,15.406926096716598,19.823754803904514,4.299210829642012e-55,0.0355839931049815,False,1.4974459203452334e-09,False,5906.25,0.1163392524905511,1.0192360332403246e-86,2.742199339987878e-54,Invalid,Exclude,X,Pre-trend or placebo validation failed.,78
88865,7800000531,60,10402.240433336636,9.14977676073688,13.966313091122316,5.129788027401984e-21,1337.818537651253,0.8477698613918906,2.1251602222775614,5.078573360435184e-06,0.0002254200125861,False,0.020553126255769,False,12800.749999999998,0.5516853543846945,1.441226160079605e-20,7.050254782721785e-06,Invalid,Exclude,X,Pre-trend or placebo validation failed.,110
88901,7800000531,66,6244.738324445788,9.293261027457326,11.732793937006605,5.0913993501864474e-64,3059.832936749666,4.557002139830199,5.7454656606737275,9.6733903260503e-65,3.1600082621244612e-18,False,1.2160303814620189e-06,False,0.0,0.0,5.461682939290917e-63,7.134125365462097e-64,Invalid,Exclude,X,Pre-trend or placebo validation failed.,94
88921,7800000531,66,3915.5063644688566,4.423398297021542,7.4417725043992355,1.3127367636931624e-14,-979.8074858058646,-1.7592607079359313,-1.2098528854151736,3.244046556032884e-26,0.7285452747057548,True,5.6039050348035296e-08,False,9067.25,0.698407159885955,2.693964141144229e-14,9.569937340297009e-26,Invalid,Exclude,X,Pre-trend or placebo validation failed.,188
89413,7800000831,70,6134.725280500332,12.489523492672244,16.72345403351981,1.1406785476185767e-41,350.37567622842914,0.2926423247370777,1.3758132763506803,0.0025359524142691,0.0191187801746958,False,0.093634055778252,True,0.0,0.0,5.852176896477915e-41,0.003084973040038699,Invalid,Exclude,X,Pre-trend or placebo validation failed.,138
89428,7800000831,65,2828.6982476819444,2.39916218637448,4.853910243579223,6.9915176743393875e-09,195.15582052491183,-0.0144165596201262,0.5148160994275925,0.0638561039149865,0.0004713909416649,False,0.9459725983104312,True,29191.999999999993,0.911660319653188,1.1224477354721738e-08,0.07315553652396511,Invalid,Exclude,X,Pre-trend or placebo validation failed.,145
89505,7800000831,22,3764.408333333332,5.304712038433081,12.706811087563722,1.8497808195808313e-06,-2317.5767361111148,-6.730014926947968,-4.358868977889902,4.911094332723654e-20,0.005900398021418,False,0.0057281619696785,False,0.0,0.0,2.6947424285251617e-06,1.220019223708192e-19,Invalid,Exclude,X,Pre-trend or placebo validation failed.,210
92525,7840000040,61,1189.0180555555626,1.8935353613510233,3.675635859049739,9.068058092144167e-10,-377.77702430555735,-1.146406460557151,-0.623040960077778,3.438652281624754e-11,0.1340890771983409,True,0.0531672220870668,True,6296.000000000001,0.8411469355544113,1.5396127408244772e-09,5.7965852747388713e-11,Valid,Redesign,B,"Drives volume but loses margin ($-378) — review discount depth, cost structure, or eligible assortment.",32
92850,7840000042,71,-374.7554211469641,-1.970386528498442,0.4623164232792704,0.224361543834738,-1556.6473965480466,-3.678465913253648,-2.585708720742516,2.7327464094405816e-29,0.445699749048499,True,0.1415480040031886,True,0.0,,0.246275927186038,9.346784820695323e-29,Valid,Monitor,C,Validated but not statistically decisive on units and/or margin after FDR correction.,57
93174,7840000044,45,398.6782993197272,-1.3119470231261772,2.922768434519014,0.4559450268663989,-1865.0920013605396,-4.539788020051511,-2.995937237970871,1.1023919549661274e-21,0.4929484574223463,True,0.0085723765076674,False,0.0,0.0,0.48037065330567025,2.8278750149131094e-21,Invalid,Exclude,X,Pre-trend or placebo validation failed.,206
93217,7840000044,40,2689.48536313923,4.20055653840896,9.24687027728719,1.7612739824350237e-07,371.3469861252367,0.1991110916884391,1.6576238389377445,0.012592201774033,6.05420512456533e-05,False,6.886844060966948e-07,False,0.0,0.0,2.614217986507331e-07,0.015008886962988828,Invalid,Exclude,X,Pre-trend or placebo validation failed.,136
93392,7840000055,51,508.794238598417,0.1408274463246146,2.353261958569586,0.0271414101416218,510.0961140615683,0.9622181868729128,1.5382529604877164,1.7714593142580996e-17,0.1886723090384625,True,0.6684857464676989,True,2976.0,0.8539959022650778,0.032026863967113725,4.019849982354918e-17,Valid,Redesign,B,Positive on both metrics but cannibalization (85%) exceeds threshold — narrow the product/store scope.,28
93416,7840000055,57,1022.4949531163865,1.381339651426876,2.604995448442076,1.7136913131709787e-10,-138.63199103695567,-0.3429338269853491,-0.1975417715992733,3.19518005465071e-13,8.902307200591663e-05,False,7.105867350418747e-07,False,87.625,0.078932911487641,2.9306605065822534e-10,5.845445681376492e-13,Invalid,Exclude,X,Pre-trend or placebo validation failed.,164
93443,7840000055,22,2635.8890791547274,-2.019014749703099,13.429789984139148,0.147710498662089,155.09677232169437,-0.6973804688615265,1.3687950676567402,0.5241895940033598,0.5474285130888418,True,0.8800873668819773,True,0.0,0.0,0.16599846516310954,0.5498166408213019,Valid,Monitor,C,Validated but not statistically decisive on units and/or margin after FDR correction.,47
